_id,AIR_CONDITIONING_TYPE,AMENITIES_AVAILABLE,ANNUAL_FIRE_ALARM_TEST_RECORDS,ANNUAL_FIRE_PUMP_FLOW_TEST_RECORDS,APPROVED_FIRE_SAFETY_PLAN,BALCONIES,BARRIER_FREE_ACCESSIBILTY_ENTR,BIKE_PARKING,CONFIRMED_STOREYS,CONFIRMED_UNITS,DATE_OF_LAST_INSPECTION_BY_TSSA,DESCRIPTION_OF_CHILD_PLAY_AREA,DESCRIPTION_OF_INDOOR_EXERCISE_ROOM,DESCRIPTION_OF_OUTDOOR_REC_FACILITIES,ELEVATOR_PARTS_REPLACED,ELEVATOR_STATUS,EMERG_POWER_SUPPLY_TEST_RECORDS,EXTERIOR_FIRE_ESCAPE,FACILITIES_AVAILABLE,FIRE_ALARM,GARBAGE_CHUTES,GREEN_BIN_LOCATION,HEATING_EQUIPMENT_STATUS,HEATING_EQUIPMENT_YEAR_INSTALLED,HEATING_TYPE,INDOOR_GARBAGE_STORAGE_AREA,INTERCOM,IS_THERE_A_COOLING_ROOM,IS_THERE_EMERGENCY_POWER,LAUNDRY_ROOM,LAUNDRY_ROOM_HOURS_OF_OPERATION,LAUNDRY_ROOM_LOCATION,LOCKER_OR_STORAGE_ROOM,NO_BARRIER_FREE_ACCESSBLE_UNITS,NO_OF_ACCESSIBLE_PARKING_SPACES,NO_OF_ELEVATORS,NO_OF_LAUNDRY_ROOM_MACHINES,NON_SMOKING_BUILDING,OUTDOOR_GARBAGE_STORAGE_AREA,PARKING_TYPE,PCODE,PET_RESTRICTIONS,PETS_ALLOWED,PROP_MANAGEMENT_COMPANY_NAME,PROPERTY_TYPE,RECYCLING_BINS_LOCATION,RSN,SEPARATE_GAS_METERS_EACH_UNIT,SEPARATE_HYDRO_METER_EACH_UNIT,SEPARATE_WATER_METERS_EA_UNIT,SITE_ADDRESS,SPRINKLER_SYSTEM,SPRINKLER_SYSTEM_TEST_RECORD,SPRINKLER_SYSTEM_YEAR_INSTALLED,TSSA_TEST_RECORDS,VISITOR_PARKING,WARD,WINDOW_TYPE,YEAR_BUILT,YEAR_OF_REPLACEMENT,YEAR_REGISTERED,NO_OF_STOREYS,IS_THERE_EMERGENCY_POWER?,NON-SMOKING_BUILDING,NO_OF_UNITS,NO_OF_ACCESSIBLEPARKING_SPACES,FACILITIES_AVAILABLE?,IS_THERE_A_COOLING_ROOM?,NO_BARRIERFREE_ACCESSBLE_UNITS
65485,INDIVIDUAL UNITS,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,NO,Not Available,3,12,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1975,ELECTRIC,NO,YES,NO,NO,YES,24/7,BASEMENT,NO,0,0,0,4,NO,YES,Surface Parking,M1B,NA,YES,MORGUARD RESIDENTIAL,PRIVATE,WASTE HUT #8,4156416,NO,YES,NO,109  GENERATION BLVD ,NO,NA,NA,NA,BOTH,25,DOUBLE PANE,1975,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65486,NONE,"Outdoor pool , Indoor recreation room , Outdoor rec facilities",YES,YES,YES,YES,NO,45 indoor parking spots and 90 outdoor parking spots,17,243,"AUG 29, 2016",NA,NA,BBQ AND GREEN SPACE,NA,REPLACED,YES,NO,Green Bin / Organics,YES,YES,GARAGE,REPLACED,1999,HOT WATER,YES,YES,YES,YES,YES,24 HRS,P2,YES,0,1,3,27,NO,NO,"Underground Garage , Garage accessible thru buildg , Surface Parking",M6P,NA,YES,MINTO PROPERTIES INC.,PRIVATE,GARAGE,4156433,NO,YES,NO,111  PACIFIC AVE ,YES,YES,1986,YES,PAID,04,DOUBLE PANE,1986,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA
65487,NONE,NA,YES,YES,YES,YES,NO,0 indoor parking spots and 0 outdoor parking spots,18,246,"AUG 20, 2015",NA,NA,NA,NA,REPLACED,NA,YES,Recycling bins,YES,YES,NA,ORIGINAL,1974,HOT WATER,NO,YES,NO,NO,YES,14.5 HOURS,BASEMENT ,YES,0,2,3,26,YES,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M1S,NA,YES,NA,PRIVATE,NA,4152883,NO,NO,NO,360  PITFIELD RD ,YES,YES,1974,NO,FREE,23,DOUBLE PANE,1974,2014,2017,NA,NA,NA,NA,NA,NA,NA,NA
65488,INDIVIDUAL UNITS,"Outdoor pool , Outdoor rec facilities",YES,YES,YES,YES,NO,Not Available,3,108,NA,NA,NA,COURTYARD PLAYROUND AT BLOCK 1,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,1975,ELECTRIC,NO,YES,NO,NO,YES,24/7,BASEMENT,NO,0,0,0,4,NO,YES,Surface Parking,M1B,NA,YES,MORGUARD RESIDENTIAL,PRIVATE,WASTE HUT # 7 AND 9,4152889,NO,YES,NO,95-115  GENERATION BLVD ,NO,NA,NA,NA,BOTH,25,DOUBLE PANE,1975,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65489,NONE,NA,YES,NO,YES,YES,NO,12 indoor parking spots and 0 outdoor parking spots,3,22,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,IN GARBAGE/RECYCLE ROOM,REPLACED,1984,HOT WATER,YES,YES,NO,NO,YES,9 AM - 10 PM,IN BASEMENT,YES,0,12,0,4,NO,NO,"Underground Garage , Garage accessible thru buildg",M6S,NA,YES,DSM INVESTMENT GROUP LTD,PRIVATE,NA,4152902,NO,YES,NO,2553  BLOOR ST W,NO,NA,NA,NA,UNAVAILABLE,04,DOUBLE PANE,1938,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65490,NONE,NA,YES,NO,YES,NO,NO,Not Available,4,28,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,PARKING LOT,REPLACED,2010,HOT WATER,NO,YES,NO,NO,YES,9AM-10PM,BASEMENT,YES,0,0,0,6,YES,YES,"Carport , Surface Parking",M6S,NA,YES,NA,PRIVATE,PARKING LOT,4152907,NO,YES,NO,1  RUNNYMEDE RD ,YES,YES,1967,NA,UNAVAILABLE,04,DOUBLE PANE,1967,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65491,NONE,NA,YES,NO,YES,NO,NO,Not Available,4,42,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,GARBAGE ROOM,REPLACED,2016,HOT WATER,YES,YES,NO,NO,YES,DAYS/EVENINGS,MAIN FLOOR,NO,0,0,0,4,NO,NO,NA,M6S,MUST NOT CAUSE PROBLEMS,YES,NA,PRIVATE,GARBAGE ROOM,4152912,NO,NO,NO,117  RUNNYMEDE RD ,YES,YES,1995,NA,UNAVAILABLE,04,DOUBLE PANE,1927,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65492,NONE,NA,YES,YES,YES,YES,NO,Not Available,3,28,NA,NA,NA,NA,NA,NA,YES,NO,Recycling bins,YES,NO,NA,ORIGINAL,1960,HOT WATER,NO,YES,NO,YES,YES,24 HOURS,BASEMENT,NO,0,28,0,4,NO,YES,Surface Parking,M1K,NA,YES,NA,PRIVATE,OUTSIDE,4152614,NO,NO,NO,536  BIRCHMOUNT RD ,NO,NA,NA,NA,UNAVAILABLE,20,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65493,NONE,NA,YES,NO,YES,NO,NO,0 indoor parking spots and 0 outdoor parking spots,3,11,NA,NA,NA,NA,NA,NA,YES,NO,Recycling bins,YES,NO,NA,REPLACED,2013,FORCED AIR GAS,NO,YES,NO,YES,YES,8AM - 10PM,BASEMENT,YES,0,0,0,2,NO,YES,"Ground Level Garage , Surface Parking",M1L,NA,YES,METCAP LIVING MANAGEMENT INC.,PRIVATE,BEHIND BUILDING,4152618,NO,YES,NO,19  ENGELHART CRES ,NO,NA,NA,NA,UNAVAILABLE,20,DOUBLE PANE,1956,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65494,NONE,NA,YES,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,YES,NO,Recycling bins,YES,NO,NA,REPLACED,2013,FORCED AIR GAS,NO,YES,NO,YES,YES,8AM - 10PM,BASEMENT,YES,0,0,0,2,NO,YES,"Ground Level Garage , Surface Parking",M1L,NA,YES,METCAP LIVING MANAGEMENT INC.,PRIVATE,REAR OF BUILDING,4152619,NO,YES,NO,23  ENGELHART CRES ,NO,NA,NA,NA,UNAVAILABLE,20,DOUBLE PANE,1956,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65495,INDIVIDUAL UNITS,NA,YES,NO,YES,YES,YES,Not Available,3,10,NA,NA,NA,NA,NA,NA,YES,YES,Green Bin / Organics,YES,NO,OUTSIDE,REPLACED,2010,HOT WATER,NO,YES,NO,YES,YES,24 HOURS,BASEMENT,NO,1,10,0,2,YES,YES,Surface Parking,M3L,NA,NO,NA,PRIVATE,OUTSIDE,4154215,YES,YES,YES,1746  WILSON AVE ,YES,YES,1974,NA,UNAVAILABLE,07,DOUBLE PANE,1964,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65496,INDIVIDUAL UNITS,NA,NO,NO,YES,YES,YES,Not Available,4,71,"JAN 1, 2000",NA,NA,NA,NA,ORIGINAL,NA,NO,Recycling bins,YES,YES,NA,ORIGINAL,1985,ELECTRIC,NO,YES,NO,NO,NO,NA,NA,NO,2,2,2,NA,NO,YES,Surface Parking,M3L,NA,YES,NA,PRIVATE,2- 6 YARD BINS,4154218,NO,YES,NO,25  DALLNER RD ,YES,NO,1985,NO,FREE,07,DOUBLE PANE,1985,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65497,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,144,"JUL 3, 2013",NA,NA,NA,NA,ORIGINAL,YES,NO,Recycling bins,YES,YES,NA,ORIGINAL,1970,HOT WATER,NO,YES,NO,YES,YES,24 HRS ,MAIN FLOOR,YES,0,0,3,16,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M3N,MUST BE LEASHED ,YES,PSN PROPERTIES INC. ,PRIVATE,REAR OF BUILDING ,4154229,NO,YES,NO,2770  JANE ST ,YES,YES,1968,YES,FREE,07,SINGLE PANE,1968,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65498,NONE,NA,YES,YES,YES,YES,YES,0 indoor parking spots and 20 outdoor parking spots,13,170,"MAY 15, 2017",NA,NA,NA,NA,REPLACED,NA,YES,Recycling bins,YES,YES,NA,REPLACED,2014,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,NO,170,21,2,16,NO,YES,"Underground Garage , Garage accessible thru buildg",M2R,NA,YES,CANDO APARTMENTS LTD.,PRIVATE,EAST SIDE,4154721,NO,YES,NO,6161  BATHURST ST ,YES,YES,1960,YES,PAID,18,DOUBLE PANE,1960,2009,2017,NA,NA,NA,NA,NA,NA,NA,NA
65499,NONE,Indoor recreation room,YES,YES,YES,YES,YES,Not Available,14,389,"AUG 28, 2015",NA,NA,NA,NA,REPLACED,YES,NO,Unknown,YES,YES,NA,ORIGINAL,1972,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,3,4,2,12,YES,YES,Surface Parking,M2R,NA,YES,NA,TCHC,NA,4154723,NO,NO,NO,6250  BATHURST ST ,YES,YES,1972,YES,BOTH,06,DOUBLE PANE,1972,2008,2017,NA,NA,NA,NA,NA,NA,NA,NA
65500,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,61,"OCT 21, 2014",NA,NA,NA,NA,ORIGINAL,YES,NO,Recycling bins,YES,NO,NA,ORIGINAL,1965,HOT WATER,YES,YES,YES,YES,YES,8 AM TO 10 PM,LOWER FLOOR,YES,0,0,1,6,NO,YES,"Ground Level Garage , Surface Parking",M2P,NA,YES,WESTDALE PROPERTIES,PRIVATE,NA,4154738,NO,YES,NO,31  UPPER CANADA DR ,YES,YES,1965,YES,FREE,15,DOUBLE PANE,1965,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65501,NONE,Indoor exercise room,YES,YES,YES,YES,NO,50 indoor parking spots and 0 outdoor parking spots,18,138,"JUL 15, 2017",NA,"2 ELIPTICALS, 3 BIKES",NA,ELEVATOR MODERNIZATION,REPLACED,NA,NO,Green Bin / Organics,YES,YES,OUTDOOR AREA,REPLACED,2004,HOT WATER,NO,NO,NO,NO,YES,24 HOURS,GROUND FLOOR,YES,0,1,2,14,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M3B,NA,NO,M&R PROPERTY MANAGEMENT,PRIVATE,OUTDOOR AREA,4154742,NO,YES,NO,745  YORK MILLS RD ,YES,YES,1972,NO,FREE,15,DOUBLE PANE,1972,2002,2017,NA,NA,NA,NA,NA,NA,NA,NA
65502,NONE,NA,YES,YES,YES,YES,YES,Not Available,4,27,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,NORTH EAST CORNER,REPLACED,1995,HOT WATER,NO,YES,NO,NO,YES,8:00AM TO 9:00PM,BASEMENT SOUTH EAST,YES,4,20,0,4,NO,YES,"Ground Level Garage , Carport , Surface Parking",M8Y,NO DOGS,NO,NA,PRIVATE,NORTH EAST CORNER,4155233,NO,YES,NO,5  NEWHOLM RD ,NO,NA,NA,NA,UNAVAILABLE,03,DOUBLE PANE,1955,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65503,NONE,NA,YES,YES,YES,YES,NO,3 indoor parking spots and 5 outdoor parking spots,4,26,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,OUTDOOR,REPLACED,2000,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,YES,0,2,0,6,NO,YES,"Ground Level Garage , Surface Parking",M8Y,"SMALL DOGES, CATS",YES,RONCI MANAGEMENT ,PRIVATE,OUTDOOR,4155237,NO,YES,NO,8  NEWHOLM RD ,NO,NA,NA,NA,FREE,03,DOUBLE PANE,1958,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65504,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,32,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2014,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,NO,0,0,0,4,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,NORTHVIEW APARTMENT REIT,PRIVATE,BACK OF BUILDING,4155239,NO,NO,NO,317  PARK LAWN RD ,YES,YES,1953,NA,FREE,03,DOUBLE PANE,1953,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65505,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,23,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,OUTSIDE,REPLACED,2013,HOT WATER,NO,YES,NO,NO,YES,8:00AM-11:00PM,BASEMENT,YES,0,0,0,4,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,NA,PRIVATE,OUTSIDE,4155245,NO,YES,NO,177  BERRY RD ,NO,NA,NA,NA,UNAVAILABLE,03,DOUBLE PANE,1965,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65506,NONE,NA,YES,YES,YES,YES,YES,Not Available,4,26,"JUN 22, 2016",NA,NA,NA,FULL REPLACEMENT,REPLACED,YES,NO,Recycling bins,YES,NO,NA,REPLACED,2010,HOT WATER,NO,YES,NO,YES,YES,24 HOURS,BASEMENT,YES,0,1,1,6,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,H & R PROPERTY MANAGEMENT LTD,PRIVATE,IN GARBAGE ENCLOSURE,4155249,NO,YES,NO,135  STEPHEN DR ,YES,YES,1959,YES,FREE,03,DOUBLE PANE,1959,2007,2017,NA,NA,NA,NA,NA,NA,NA,NA
65507,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,24,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,AGAINST WALL AT BACK DOOR,REPLACED,2015,HOT WATER,NO,YES,NO,NO,YES,9AM TO 9:30 PM,BASEMENT,YES,0,0,0,4,YES,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,EQUITY RESIDENTIAL INC,PRIVATE,AGAINST WALL AT BACK DOOR,4155251,NO,YES,NO,159  STEPHEN DR ,YES,YES,1980,NA,UNAVAILABLE,03,DOUBLE PANE,1960,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65508,NONE,NA,YES,NO,YES,YES,NO,Not Available,4,24,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2012,HOT WATER,NO,YES,NO,NO,YES,9:00 A.M. - 9:00 P.M.,GROUND FLOOR,YES,0,11,0,4,YES,YES,"Ground Level Garage , Surface Parking",M8Y,NA,NO,DRAGAN ENTERPRISES LTD.,PRIVATE,SCREENED AREA,4155254,NO,YES,NO,2  BASKING RIDGE  ,YES,YES,1960,NA,UNAVAILABLE,03,DOUBLE PANE,1956,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65509,NONE,NA,YES,YES,YES,YES,NO,Not Available,5,32,"JUL 30, 2018",NA,NA,NA,UNKNOWN,REPLACED,NA,NO,Green Bin / Organics,YES,NO,BACK OF BUILDING,REPLACED,2014,HOT WATER,NO,YES,NO,NO,YES,24 HOURS,BASEMENT,NO,0,0,1,5,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NA,YES,NA,PRIVATE,BACK OF BUILDING,4155260,NO,YES,NO,4  CROWN HILL PL ,NO,NA,NA,NO,FREE,03,DOUBLE PANE,1956,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
65510,NONE,NA,YES,NO,YES,YES,NO,Not Available,4,37,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,NA,REPLACED,2002,HOT WATER,NO,YES,NO,NO,YES,24 HRS,BASEMENT LEVEL,YES,0,30,0,4,NO,YES,"Ground Level Garage , Surface Parking",M8Y,NOISY PETS ARE NOT ALLOWED,YES,WESTSIDE STOREYS LIMITED,PRIVATE,NA,4155261,NO,YES,NO,5  CROWN HILL PL ,NO,NA,NA,NA,UNAVAILABLE,03,DOUBLE PANE,1954,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65511,NONE,NA,YES,YES,YES,YES,NO,Not Available,6,49,"NOV 12, 2013",NA,NA,NA,NA,ORIGINAL,YES,NO,Green Bin / Organics,YES,NO,OUTDOOR,ORIGINAL,1974,HOT WATER,NO,YES,NO,YES,YES,24 HOURS A DAY,GROUND FLOOR,YES,0,0,1,6,NO,YES,"Ground Level Garage , Surface Parking",M4K,NA,YES,CONNAUGHT YONGE SQUARE LIMITED,PRIVATE,OUTDOOR,4154122,NO,NO,NO,45  GAMBLE AVE ,YES,YES,1974,YES,UNAVAILABLE,14,DOUBLE PANE,1974,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65512,NONE,NA,YES,YES,YES,YES,NO,0 indoor parking spots and 4 outdoor parking spots,6,81,"JAN 1, 2017",NA,NA,NA,NA,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,2016,HOT WATER,NO,YES,NO,NO,YES,23 HOURS,GROUND FLOOR EAST SIDE,NO,0,0,1,5,NO,YES,"Ground Level Garage , Carport , Surface Parking",M4K,NA,YES,NA,PRIVATE,SOUTH EAST CORNER,4154126,NO,YES,NO,85  GAMBLE AVE ,NO,NA,NA,YES,UNAVAILABLE,14,DOUBLE PANE,1961,2015,2017,NA,NA,NA,NA,NA,NA,NA,NA
65513,NONE,NA,YES,YES,YES,YES,NO,0 indoor parking spots and 3 outdoor parking spots,6,94,"JAN 1, 2017",NA,NA,NA,NA,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,2016,HOT WATER,NO,YES,NO,NO,YES,23 HOURS,GROUND FLOOR NORTH SIDE,NO,0,0,2,5,NO,YES,"Underground Garage , Ground Level Garage , Garage accessible thru buildg , Carport , Surface Parking",M4K,NA,YES,BRIKHAUS MANAGEMENT INC,PRIVATE,SOUTH SIDE,4154127,NO,YES,NO,95  GAMBLE AVE ,NO,NA,NA,YES,UNAVAILABLE,14,DOUBLE PANE,1961,2015,2017,NA,NA,NA,NA,NA,NA,NA,NA
65514,NONE,Child play area,YES,YES,YES,YES,NO,0 indoor parking spots and 30 outdoor parking spots,12,213,"JUN 9, 2017",NA,NA,NA,"MOTORS, CABS",REPLACED,NA,YES,Green Bin / Organics,YES,YES,OUTSIDE,REPLACED,2017,HOT WATER,NO,YES,NO,NO,YES,8-10,BASEMENT,YES,0,3,2,12,NO,YES,"Underground Garage , Garage accessible thru buildg",M4K,NA,YES,RANEE MANAGEMENT,PRIVATE,OUTSIDE,4154136,NO,YES,NO,20  GAMBLE AVE ,YES,YES,1964,NO,BOTH,14,DOUBLE PANE,1964,2008,2017,NA,NA,NA,NA,NA,NA,NA,NA
65515,INDIVIDUAL UNITS,NA,YES,YES,YES,YES,YES,48 indoor parking spots and 6 outdoor parking spots,18,110,"JUL 7, 2017",NA,NA,NA,COMPLETE MODERNIZATION,REPLACED,YES,NO,Recycling bins,YES,YES,NA,ORIGINAL,1969,HOT WATER,NO,YES,YES,YES,YES,7AM-1030PM,GROUND LEVEL,YES,0,0,2,12,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M4K,NA,NO,WESTDALE PROPERTIES,PRIVATE,EXTERIOR REAR OF BUILDING,4154139,NO,NO,NO,1000  BROADVIEW AVE ,YES,YES,1969,YES,PAID,14,DOUBLE PANE,1969,2007,2017,NA,NA,NA,NA,NA,NA,NA,NA
65516,NONE,"Indoor recreation room , Outdoor rec facilities , Indoor exercise room , Child play area , Sauna",YES,YES,YES,YES,YES,Not Available,16,246,"SEP 7, 2017",PLAYSET WITH SLIDES,NA,CHILDREN'S PLAYGROUND ON SITE.,MAJOR MODERNIZATION,REPLACED,YES,NO,Recycling bins,YES,YES,NA,REPLACED,2008,HOT WATER,YES,YES,YES,YES,YES,8AM TO 11PM,GROUND FLOOR,NO,0,2,3,24,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M2R,NA,YES,OXFORD PROPERTIES GROUP,PRIVATE,OUTSIDE,4154625,NO,YES,NO,120  TORRESDALE AVE ,YES,YES,2019,YES,FREE,06,DOUBLE PANE,1978,2007,2017,NA,NA,NA,NA,NA,NA,NA,NA
65517,NONE,NA,NA,NA,NA,YES,YES,14 indoor parking spots and 0 outdoor parking spots,3,11,NA,NA,NA,NA,NA,NA,YES,NA,Not Available,NA,NA,NA,REPLACED,2012,HOT WATER,NA,YES,NO,YES,NA,NA,NA,NA,2,0,0,NA,YES,NA,Surface Parking,M3H,NA,NA,NA,PRIVATE,NA,4154635,NO,YES,NO,1  WILMINGTON AVE ,NA,NA,NA,NA,FREE,06,DOUBLE PANE,1959,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65518,NONE,NA,YES,YES,YES,YES,YES,Not Available,14,170,"JAN 1, 2016",NA,NA,NA,INTERIOR AND CONTROLS,REPLACED,YES,NO,Green Bin / Organics,YES,YES,IN THE GARBAGE ENCLOSURE,REPLACED,2003,ELECTRIC,YES,YES,NO,YES,YES,24/7,BASEMENT,YES,170,2,3,16,NO,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M2R,NA,YES,NA,PRIVATE,IN THE GARBAGE ENCLOSURE,4154639,NO,YES,NO,601  FINCH AVE W,YES,YES,1969,NO,FREE,06,DOUBLE PANE,1969,2013,2017,NA,NA,NA,NA,NA,NA,NA,NA
65519,NONE,NA,YES,YES,YES,YES,YES,Not Available,10,81,"SEP 4, 2017",NA,NA,NA,INTERIOR AND CONTROLS,REPLACED,NA,NO,Recycling bins,YES,YES,NA,REPLACED,1998,HOT WATER,NO,YES,YES,NO,YES,24/7,GROUND FLOOR,NO,81,0,2,8,NO,YES,"Underground Garage , Surface Parking",M2R,NA,YES,NA,PRIVATE,OUTSIDE,4154648,NO,YES,NO,4866  BATHURST ST ,NO,NA,NA,NO,FREE,06,DOUBLE PANE,1963,2017,2017,NA,NA,NA,NA,NA,NA,NA,NA
65520,NONE,NA,NO,NO,YES,NO,NO,Not Available,3,11,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,REPLACED,2010,HOT WATER,NO,YES,NO,NO,YES,9-9,BASEMENT LEVEL,NO,0,10,0,4,NO,YES,"Ground Level Garage , Surface Parking",M5M,NA,NO,AVENUE ROAD INVESTMENT LIMITED,PRIVATE,REAR,4154656,NO,YES,NO,312  DOUGLAS AVE ,NO,NA,NA,NA,FREE,08,DOUBLE PANE,1951,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65521,NONE,NA,YES,YES,YES,NO,NO,Not Available,3,17,NA,NA,NA,NA,NA,NA,NA,NO,Recycling bins,YES,NO,NA,ORIGINAL,2005,HOT WATER,NO,NO,NO,NO,YES,24 HOURS,NA,YES,0,10,0,5,NO,YES,"Ground Level Garage , Surface Parking",M9N,NA,YES,QHN CORPORATION,PRIVATE,LEFT SIDE OF FRONT ENTRANCE,4155133,NO,NO,NO,80  CLOUSTON AVE ,NO,NA,NA,NA,UNAVAILABLE,05,DOUBLE PANE,1968,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA
65522,NONE,NA,YES,YES,YES,YES,NO,Not Available,4,40,NA,NA,NA,NA,NA,NA,NA,NO,Green Bin / Organics,YES,NO,PARKING LOT,REPLACED,2012,HOT WATER,NO,YES,NO,NO,YES,9:00AM9:00PM,BASEMENT,NO,NA,NA,0,6,YES,YES,"Ground Level Garage , Surface Parking",M9N,NA,NO,EZ PROPERTY MANAGEMENT LTD,PRIVATE,PARKING LOT,4155141,NO,YES,NO,1860  JANE ST ,NO,NO,NA,NA,UNAVAILABLE,05,DOUBLE PANE,1954,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA
65523,NONE,NA,YES,YES,YES,NO,NO,Not Available,3,10,NA,NA,NA,NA,NA,NA,NA,YES,Green Bin / Organics,YES,NO,AT SIDE OF BUILDING,REPLACED,NA,ELECTRIC,NO,YES,NA,NO,NA,NA,NA,NA,NA,10,0,NA,NO,NO,Surface Parking,M9N,NA,NA,KINSALE INVESTMENTS LTD,PRIVATE,AT SIDE OF BUILDING,4155142,NO,NO,NO,131  WOODWARD AVE ,YES,YES,NA,NA,UNAVAILABLE,05,DOUBLE PANE,1954,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA
65524,NONE,NA,YES,YES,YES,YES,NO,Not Available,10,63,"SEP 29, 2015",NA,NA,NA,COMPLETE MODERNIZATION,REPLACED,NA,NO,Green Bin / Organics,YES,NO,NORTH SIDE OF BUILDING,ORIGINAL,2014,HOT WATER,NO,YES,NO,NO,YES,9:00 A.M. TO 8:00 P.M.,BASEMENT,NO,0,67,2,6,YES,YES,"Underground Garage , Ground Level Garage , Garage accessible thru buildg , Surface Parking",M9N,GUIDE DOGS,NO,NA,PRIVATE,NORTH SIDE OF BUILDING,4155157,NO,NO,NO,29  CHURCH ST ,YES,YES,1990,YES,FREE,05,SINGLE PANE,1963,2012,2017,NA,NA,NA,NA,NA,NA,NA,NA
65525,NONE,Indoor recreation room,YES,YES,YES,YES,YES,Not Available,17,400,"JUL 8, 2015",NA,NA,NA,FULL REPLACEMENT - MCE,REPLACED,YES,NO,Unknown,YES,YES,NA,ORIGINAL,1973,HOT WATER,YES,YES,NO,YES,YES,TBD,TBD,NO,3,4,2,12,YES,YES,"Underground Garage , Garage accessible thru buildg , Surface Parking",M9N,NA,YES,NA,TCHC,NA,4155160,NO,NO,NO,1901  WESTON RD ,YES,YES,1973,YES,BOTH,05,DOUBLE PANE,1973,2008,2017,NA,NA,NA,NA,NA,NA,NA,NA
